INF_ID,COL_ENG_NM,COL_KOR_NM,COL_EXP
OA-15613,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15613,SERVICE,서비스명,TbEquakeBoardStat
OA-15613,START_INDEX,요청시작위치,정수입력
OA-15613,END_INDEX,요청종료위치,정수입력
OA-10312,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10312,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10312,SERVICE,서비스명,JungnangModelRestaurantCancel
OA-10312,START_INDEX,요청시작위치,정수입력
OA-10312,END_INDEX,요청종료위치,정수입력
OA-15820,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15820,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15820,SERVICE,서비스명,OpenManagectSmFnn
OA-15820,START_INDEX,요청시작위치,정수입력
OA-15820,END_INDEX,요청종료위치,정수입력
OA-13630,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-13630,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-13630,SERVICE,서비스명,SeoulphilAudition
OA-13630,START_INDEX,요청시작위치,정수입력
OA-13630,END_INDEX,요청종료위치,정수입력
OA-12601,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12601,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12601,SERVICE,서비스명,realtimePosition
OA-12601,START_INDEX,요청시작위치,정수입력
OA-12601,END_INDEX,요청종료위치,정수입력
OA-18218,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18218,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18218,SERVICE,서비스명,LOCALDATA_072209_GR
OA-18218,START_INDEX,요청시작위치,정수입력
OA-18218,END_INDEX,요청종료위치,정수입력
OA-17984,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17984,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17984,SERVICE,서비스명,LOCALDATA_072101_SB
OA-17984,START_INDEX,요청시작위치,정수입력
OA-17984,END_INDEX,요청종료위치,정수입력
OA-12195,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12195,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12195,SERVICE,서비스명,SBListPublicReservationCulture
OA-12195,START_INDEX,요청시작위치,정수입력
OA-12195,END_INDEX,요청종료위치,정수입력
OA-12084,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12084,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12084,SERVICE,서비스명,GRListPublicReservationSport
OA-12084,START_INDEX,요청시작위치,정수입력
OA-12084,END_INDEX,요청종료위치,정수입력
OA-17321,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17321,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17321,SERVICE,서비스명,LOCALDATA_031003_GJ
OA-17321,START_INDEX,요청시작위치,정수입력
OA-17321,END_INDEX,요청종료위치,정수입력
OA-2266,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2266,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2266,SERVICE,서비스명,ListPublicReservationSport
OA-2266,START_INDEX,요청시작위치,정수입력
OA-2266,END_INDEX,요청종료위치,정수입력
OA-19273,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19273,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19273,SERVICE,서비스명,LOCALDATA_093003_SC
OA-19273,START_INDEX,요청시작위치,정수입력
OA-19273,END_INDEX,요청종료위치,정수입력
OA-12204,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12204,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12204,SERVICE,서비스명,MPListPublicReservationSport
OA-12204,START_INDEX,요청시작위치,정수입력
OA-12204,END_INDEX,요청종료위치,정수입력
OA-17891,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17891,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17891,SERVICE,서비스명,LOCALDATA_041701_YC
OA-17891,START_INDEX,요청시작위치,정수입력
OA-17891,END_INDEX,요청종료위치,정수입력
OA-1242,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-1242,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-1242,SERVICE,서비스명,ListTBSFMProgramInfo
OA-1242,START_INDEX,요청시작위치,정수입력
OA-1242,END_INDEX,요청종료위치,정수입력
OA-17839,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17839,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17839,SERVICE,서비스명,LOCALDATA_041501_SM
OA-17839,START_INDEX,요청시작위치,정수입력
OA-17839,END_INDEX,요청종료위치,정수입력
OA-17804,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17804,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17804,SERVICE,서비스명,LOCALDATA_031403_YS
OA-17804,START_INDEX,요청시작위치,정수입력
OA-17804,END_INDEX,요청종료위치,정수입력
OA-10662,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10662,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10662,SERVICE,서비스명,GdPublicHygieneBizLocManageDong
OA-10662,START_INDEX,요청시작위치,정수입력
OA-10662,END_INDEX,요청종료위치,정수입력
OA-17781,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17781,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17781,SERVICE,서비스명,LOCALDATA_031402_GJ
OA-17781,START_INDEX,요청시작위치,정수입력
OA-17781,END_INDEX,요청종료위치,정수입력
OA-11068,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11068,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11068,SERVICE,서비스명,ScFoodHygieneBizLocManage
OA-11068,START_INDEX,요청시작위치,정수입력
OA-11068,END_INDEX,요청종료위치,정수입력
OA-17799,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17799,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17799,SERVICE,서비스명,LOCALDATA_031402_GN
OA-17799,START_INDEX,요청시작위치,정수입력
OA-17799,END_INDEX,요청종료위치,정수입력
OA-18577,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18577,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18577,SERVICE,서비스명,LOCALDATA_072401_JN
OA-18577,START_INDEX,요청시작위치,정수입력
OA-18577,END_INDEX,요청종료위치,정수입력
OA-17894,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17894,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17894,SERVICE,서비스명,LOCALDATA_041701_GC
OA-17894,START_INDEX,요청시작위치,정수입력
OA-17894,END_INDEX,요청종료위치,정수입력
OA-18040,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18040,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18040,SERVICE,서비스명,LOCALDATA_072201_MP
OA-18040,START_INDEX,요청시작위치,정수입력
OA-18040,END_INDEX,요청종료위치,정수입력
OA-18050,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18050,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18050,SERVICE,서비스명,LOCALDATA_072201_SP
OA-18050,START_INDEX,요청시작위치,정수입력
OA-18050,END_INDEX,요청종료위치,정수입력
OA-19628,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19628,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19628,SERVICE,서비스명,LOCALDATA_103201_JG
OA-19628,START_INDEX,요청시작위치,정수입력
OA-19628,END_INDEX,요청종료위치,정수입력
OA-19848,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19848,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19848,SERVICE,서비스명,LOCALDATA_104101_SC
OA-19848,START_INDEX,요청시작위치,정수입력
OA-19848,END_INDEX,요청종료위치,정수입력
OA-18547,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18547,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18547,SERVICE,서비스명,LOCALDATA_072301_GA
OA-18547,START_INDEX,요청시작위치,정수입력
OA-18547,END_INDEX,요청종료위치,정수입력
OA-18572,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18572,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18572,SERVICE,서비스명,LOCALDATA_072302_GA
OA-18572,START_INDEX,요청시작위치,정수입력
OA-18572,END_INDEX,요청종료위치,정수입력
OA-9914,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9914,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9914,SERVICE,서비스명,GwangjinPublicHygieneBizLocManage
OA-9914,START_INDEX,요청시작위치,정수입력
OA-9914,END_INDEX,요청종료위치,정수입력
OA-17794,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17794,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17794,SERVICE,서비스명,LOCALDATA_031402_GC
OA-17794,START_INDEX,요청시작위치,정수입력
OA-17794,END_INDEX,요청종료위치,정수입력
OA-9942,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9942,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9942,SERVICE,서비스명,GwangjinListLoanCompany
OA-9942,START_INDEX,요청시작위치,정수입력
OA-9942,END_INDEX,요청종료위치,정수입력
OA-17376,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17376,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17376,SERVICE,서비스명,LOCALDATA_031005_DB
OA-17376,START_INDEX,요청시작위치,정수입력
OA-17376,END_INDEX,요청종료위치,정수입력
OA-17649,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17649,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17649,SERVICE,서비스명,LOCALDATA_031301_GN
OA-17649,START_INDEX,요청시작위치,정수입력
OA-17649,END_INDEX,요청종료위치,정수입력
OA-16296,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16296,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16296,SERVICE,서비스명,LOCALDATA_010105_NW
OA-16296,START_INDEX,요청시작위치,정수입력
OA-16296,END_INDEX,요청종료위치,정수입력
OA-17276,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17276,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17276,SERVICE,서비스명,LOCALDATA_031001_DB
OA-17276,START_INDEX,요청시작위치,정수입력
OA-17276,END_INDEX,요청종료위치,정수입력
OA-16438,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16438,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16438,SERVICE,서비스명,LOCALDATA_010203_GB
OA-16438,START_INDEX,요청시작위치,정수입력
OA-16438,END_INDEX,요청종료위치,정수입력
OA-16815,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16815,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16815,SERVICE,서비스명,LOCALDATA_030506_SP
OA-16815,START_INDEX,요청시작위치,정수입력
OA-16815,END_INDEX,요청종료위치,정수입력
OA-2673,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2673,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2673,SERVICE,서비스명,SJWArtgroups
OA-2673,START_INDEX,요청시작위치,정수입력
OA-2673,END_INDEX,요청종료위치,정수입력
OA-20380,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20380,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20380,SERVICE,서비스명,fcltOpenInfo_SD
OA-20380,START_INDEX,요청시작위치,정수입력
OA-20380,END_INDEX,요청종료위치,정수입력
OA-2218,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2218,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2218,SERVICE,서비스명,DailyAverageAirQuality
OA-2218,START_INDEX,요청시작위치,정수입력
OA-2218,END_INDEX,요청종료위치,정수입력
OA-17625,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17625,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17625,SERVICE,서비스명,LOCALDATA_031203_SP
OA-17625,START_INDEX,요청시작위치,정수입력
OA-17625,END_INDEX,요청종료위치,정수입력
OA-16057,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16057,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16057,SERVICE,서비스명,LOCALDATA_031401
OA-16057,START_INDEX,요청시작위치,정수입력
OA-16057,END_INDEX,요청종료위치,정수입력
OA-2557,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2557,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2557,SERVICE,서비스명,OverseasTrainingReport
OA-2557,START_INDEX,요청시작위치,정수입력
OA-2557,END_INDEX,요청종료위치,정수입력
OA-10030,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10030,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10030,SERVICE,서비스명,DobongPublicHygieneBizTreatment
OA-10030,START_INDEX,요청시작위치,정수입력
OA-10030,END_INDEX,요청종료위치,정수입력
OA-13308,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-13308,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-13308,SERVICE,서비스명,RoadInfo
OA-13308,START_INDEX,요청시작위치,정수입력
OA-13308,END_INDEX,요청종료위치,정수입력
OA-9994,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9994,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9994,SERVICE,서비스명,GangseoAdminMesure
OA-9994,START_INDEX,요청시작위치,정수입력
OA-9994,END_INDEX,요청종료위치,정수입력
OA-15400,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15400,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15400,SERVICE,서비스명,bigKcyPmsrgstInfo
OA-15400,START_INDEX,요청시작위치,정수입력
OA-15400,END_INDEX,요청종료위치,정수입력
OA-15357,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15357,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15357,SERVICE,서비스명,jobEduCenterOpenInfo
OA-15357,START_INDEX,요청시작위치,정수입력
OA-15357,END_INDEX,요청종료위치,정수입력
OA-20296,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20296,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20296,SERVICE,서비스명,TbWcmBoardB01589
OA-20296,START_INDEX,요청시작위치,정수입력
OA-20296,END_INDEX,요청종료위치,정수입력
OA-20431,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20431,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20431,SERVICE,서비스명,fcltOpenInfo_ROWI
OA-20431,START_INDEX,요청시작위치,정수입력
OA-20431,END_INDEX,요청종료위치,정수입력
OA-17594,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17594,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17594,SERVICE,서비스명,LOCALDATA_031202_GC
OA-17594,START_INDEX,요청시작위치,정수입력
OA-17594,END_INDEX,요청종료위치,정수입력
OA-17599,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17599,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17599,SERVICE,서비스명,LOCALDATA_031202_GN
OA-17599,START_INDEX,요청시작위치,정수입력
OA-17599,END_INDEX,요청종료위치,정수입력
OA-16813,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16813,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16813,SERVICE,서비스명,LOCALDATA_030506_SC
OA-16813,START_INDEX,요청시작위치,정수입력
OA-16813,END_INDEX,요청종료위치,정수입력
OA-16807,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16807,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16807,SERVICE,서비스명,LOCALDATA_030506_GS
OA-16807,START_INDEX,요청시작위치,정수입력
OA-16807,END_INDEX,요청종료위치,정수입력
OA-17509,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17509,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17509,SERVICE,서비스명,LOCALDATA_031106_SB
OA-17509,START_INDEX,요청시작위치,정수입력
OA-17509,END_INDEX,요청종료위치,정수입력
OA-17368,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17368,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17368,SERVICE,서비스명,LOCALDATA_031005_JG
OA-17368,START_INDEX,요청시작위치,정수입력
OA-17368,END_INDEX,요청종료위치,정수입력
OA-17315,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17315,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17315,SERVICE,서비스명,LOCALDATA_031002_SP
OA-17315,START_INDEX,요청시작위치,정수입력
OA-17315,END_INDEX,요청종료위치,정수입력
OA-17080,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17080,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17080,SERVICE,서비스명,LOCALDATA_030709_MP
OA-17080,START_INDEX,요청시작위치,정수입력
OA-17080,END_INDEX,요청종료위치,정수입력
OA-20280,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20280,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
